"rules","support","confidence","coverage","lift","count"
"{frankfurter,other vegetables} => {rolls/buns}",0.00559227249618709,0.339506172839506,0.0164717844433147,1.84579503033529,55
"{frankfurter,rolls/buns} => {whole milk}",0.00599898322318251,0.312169312169312,0.0192170818505338,1.22172112422809,59
"{frankfurter,whole milk} => {rolls/buns}",0.00599898322318251,0.292079207920792,0.0205388917132689,1.58794859585461,59
"{frankfurter,other vegetables} => {whole milk}",0.00762582613116421,0.462962962962963,0.0164717844433147,1.81187454864335,75
"{frankfurter,whole milk} => {other vegetables}",0.00762582613116421,0.371287128712871,0.0205388917132689,1.918869632628,75
"{bottled beer,bottled water} => {soda}",0.00508388408744281,0.32258064516129,0.0157600406710727,1.84990125082291,50
"{bottled beer,soda} => {bottled water}",0.00508388408744281,0.29940119760479,0.016980172852059,2.70893355882531,50
"{bottled beer,bottled water} => {whole milk}",0.00610066090493137,0.387096774193548,0.0157600406710727,1.51496091293018,60
"{bottled beer,whole milk} => {bottled water}",0.00610066090493137,0.298507462686567,0.0204372140315201,2.700847189993,60
"{bottled beer,yogurt} => {whole milk}",0.00518556176919166,0.56043956043956,0.00925266903914591,2.19336373932474,51
"{bottled beer,whole milk} => {yogurt}",0.00518556176919166,0.253731343283582,0.0204372140315201,1.81883947608894,51
"{bottled beer,rolls/buns} => {whole milk}",0.00538891713268937,0.395522388059701,0.0136248093543467,1.54793580842307,53
"{bottled beer,whole milk} => {rolls/buns}",0.00538891713268937,0.263681592039801,0.0204372140315201,1.43355912532418,53
"{bottled beer,other vegetables} => {whole milk}",0.00762582613116421,0.471698113207547,0.0161667513980681,1.8460608608819,75
"{bottled beer,whole milk} => {other vegetables}",0.00762582613116421,0.373134328358209,0.0204372140315201,1.9284162477157,75
"{brown bread,tropical fruit} => {whole milk}",0.00569395017793594,0.533333333333333,0.0106761565836299,2.08727948003714,56
"{brown bread,root vegetables} => {whole milk}",0.00569395017793594,0.56,0.0101677681748856,2.191643454039,56
"{brown bread,soda} => {whole milk}",0.00508388408744281,0.403225806451613,0.0126080325368582,1.57808428430227,50
"{brown bread,yogurt} => {other vegetables}",0.00518556176919166,0.356643356643357,0.0145399084900864,1.84318834082365,51
"{brown bread,other vegetables} => {yogurt}",0.00518556176919166,0.277173913043478,0.0187086934417895,1.98688442768412,51
"{brown bread,yogurt} => {whole milk}",0.00711743772241993,0.48951048951049,0.0145399084900864,1.91577225003409,70
"{brown bread,whole milk} => {yogurt}",0.00711743772241993,0.282258064516129,0.0252160650737163,2.02332949308756,70
"{brown bread,rolls/buns} => {whole milk}",0.00528723945094052,0.419354838709677,0.0126080325368582,1.64120765567436,52
"{brown bread,other vegetables} => {whole milk}",0.00935434672089476,0.5,0.0187086934417895,1.95682451253482,92
"{brown bread,whole milk} => {other vegetables}",0.00935434672089476,0.370967741935484,0.0252160650737163,1.91721899208381,92
"{domestic eggs,margarine} => {whole milk}",0.00518556176919166,0.621951219512195,0.0083375699034062,2.43409878388477,51
"{margarine,root vegetables} => {other vegetables}",0.00589730554143366,0.532110091743119,0.0110828673106253,2.75002772059568,58
"{margarine,other vegetables} => {root vegetables}",0.00589730554143366,0.298969072164948,0.0197254702592781,2.74287390367749,58
"{margarine,yogurt} => {other vegetables}",0.00569395017793594,0.4,0.0142348754448399,2.06726221755123,56
"{margarine,other vegetables} => {yogurt}",0.00569395017793594,0.288659793814433,0.0197254702592781,2.06921944035346,56
"{margarine,yogurt} => {whole milk}",0.00701576004067107,0.492857142857143,0.0142348754448399,1.92886987664146,69
"{margarine,whole milk} => {yogurt}",0.00701576004067107,0.289915966386555,0.0241992882562278,2.07822414680158,69
"{margarine,rolls/buns} => {other vegetables}",0.00518556176919166,0.351724137931034,0.0147432638535841,1.81776505336402,51
"{margarine,other vegetables} => {rolls/buns}",0.00518556176919166,0.262886597938144,0.0197254702592781,1.42923697662888,51
"{margarine,rolls/buns} => {whole milk}",0.00793085917641078,0.537931034482759,0.0147432638535841,2.10527326865815,78
"{margarine,whole milk} => {rolls/buns}",0.00793085917641078,0.327731092436975,0.0241992882562278,1.78177738757194,78
"{margarine,other vegetables} => {whole milk}",0.00925266903914591,0.469072164948454,0.0197254702592781,1.83578382103782,91
"{margarine,whole milk} => {other vegetables}",0.00925266903914591,0.382352941176471,0.0241992882562278,1.97605947265927,91
"{butter,domestic eggs} => {whole milk}",0.00599898322318251,0.621052631578947,0.00965937976614133,2.43058202609588,59
"{butter,whipped/sour cream} => {other vegetables}",0.0057956278596848,0.57,0.0101677681748856,2.94584866001051,57
"{butter,other vegetables} => {whipped/sour cream}",0.0057956278596848,0.289340101522843,0.0200305033045247,4.03639701911654,57
"{butter,whipped/sour cream} => {whole milk}",0.0067107269954245,0.66,0.0101677681748856,2.58300835654596,66
"{butter,citrus fruit} => {whole milk}",0.00508388408744281,0.555555555555556,0.00915099135739705,2.17424945837202,50
"{bottled water,butter} => {whole milk}",0.00538891713268937,0.602272727272727,0.00894763599389934,2.35708407191694,53
"{butter,tropical fruit} => {other vegetables}",0.00549059481443823,0.551020408163265,0.0099644128113879,2.84775917723895,54
"{butter,other vegetables} => {tropical fruit}",0.00549059481443823,0.274111675126904,0.0200305033045247,2.61229488844292,54
"{butter,tropical fruit} => {whole milk}",0.00620233858668022,0.622448979591837,0.0099644128113879,2.43604684213518,61
"{butter,root vegetables} => {other vegetables}",0.00660904931367565,0.511811023622047,0.0129130655821047,2.6451189791502,65
"{butter,other vegetables} => {root vegetables}",0.00660904931367565,0.32994923857868,0.0200305033045247,3.0270995908781,65
"{butter,root vegetables} => {whole milk}",0.00823589222165735,0.637795275590551,0.0129130655821047,2.49610685850898,81
"{butter,whole milk} => {root vegetables}",0.00823589222165735,0.298892988929889,0.02755465175394,2.74217588257972,81
"{butter,yogurt} => {other vegetables}",0.00640569395017794,0.4375,0.0146415861718353,2.26106805044666,63
"{butter,other vegetables} => {yogurt}",0.00640569395017794,0.319796954314721,0.0200305033045247,2.29242204496012,63
"{butter,yogurt} => {whole milk}",0.00935434672089476,0.638888888888889,0.0146415861718353,2.50038687712782,92
"{butter,whole milk} => {yogurt}",0.00935434672089476,0.339483394833948,0.02755465175394,2.4335416823556,92
"{butter,rolls/buns} => {other vegetables}",0.00569395017793594,0.424242424242424,0.013421453990849,2.19255083679676,56
"{butter,other vegetables} => {rolls/buns}",0.00569395017793594,0.284263959390863,0.0200305033045247,1.54545939226597,56
"{butter,rolls/buns} => {whole milk}",0.00660904931367565,0.492424242424242,0.013421453990849,1.92717565628429,65
"{butter,other vegetables} => {whole milk}",0.0114895780376207,0.573604060913706,0.0200305033045247,2.24488497377091,113
"{butter,whole milk} => {other vegetables}",0.0114895780376207,0.416974169741697,0.02755465175394,2.15498736700452,113
"{newspapers,tropical fruit} => {whole milk}",0.00508388408744281,0.431034482758621,0.0117946110828673,1.68691768321967,50
"{newspapers,root vegetables} => {other vegetables}",0.00599898322318251,0.52212389380531,0.0114895780376207,2.69841749636113,59
"{newspapers,other vegetables} => {root vegetables}",0.00599898322318251,0.310526315789474,0.0193187595322827,2.848905145326,59
"{newspapers,root vegetables} => {whole milk}",0.0057956278596848,0.504424778761062,0.0114895780376207,1.9741415436192,57
"{newspapers,yogurt} => {rolls/buns}",0.00508388408744281,0.33112582781457,0.0153533299440773,1.80023356360215,50
"{newspapers,rolls/buns} => {yogurt}",0.00508388408744281,0.257731958762887,0.0197254702592781,1.84751735745845,50
"{newspapers,yogurt} => {other vegetables}",0.00559227249618709,0.364238410596026,0.0153533299440773,1.8824407610152,55
"{newspapers,other vegetables} => {yogurt}",0.00559227249618709,0.289473684210526,0.0193187595322827,2.0750537056928,55
"{newspapers,yogurt} => {whole milk}",0.00660904931367565,0.43046357615894,0.0153533299440773,1.68468335516243,65
"{newspapers,rolls/buns} => {other vegetables}",0.00549059481443823,0.278350515463918,0.0197254702592781,1.43855875963617,54
"{newspapers,other vegetables} => {rolls/buns}",0.00549059481443823,0.284210526315789,0.0193187595322827,1.5451688923802,54
"{newspapers,rolls/buns} => {whole milk}",0.00762582613116421,0.38659793814433,0.0197254702592781,1.51300864371249,75
"{newspapers,whole milk} => {rolls/buns}",0.00762582613116421,0.278810408921933,0.0273512963904423,1.51581004518917,75
"{newspapers,other vegetables} => {whole milk}",0.0083375699034062,0.431578947368421,0.0193187595322827,1.689048526609,82
"{newspapers,whole milk} => {other vegetables}",0.0083375699034062,0.304832713754647,0.0273512963904423,1.57542287954648,82
"{domestic eggs,whipped/sour cream} => {other vegetables}",0.00508388408744281,0.510204081632653,0.0099644128113879,2.63681405299902,50
"{domestic eggs,whipped/sour cream} => {whole milk}",0.00569395017793594,0.571428571428571,0.0099644128113879,2.23637087146836,56
"{domestic eggs,pip fruit} => {whole milk}",0.00538891713268937,0.623529411764706,0.00864260294865277,2.44027527445519,53
"{citrus fruit,domestic eggs} => {whole milk}",0.00569395017793594,0.549019607843137,0.0103711235383833,2.14867005297941,56
"{domestic eggs,tropical fruit} => {whole milk}",0.00691408235892222,0.607142857142857,0.0113879003558719,2.37614405093514,68
"{domestic eggs,root vegetables} => {other vegetables}",0.00732079308591764,0.51063829787234,0.0143365531265887,2.63905815006541,72
"{domestic eggs,other vegetables} => {root vegetables}",0.00732079308591764,0.328767123287671,0.0222674123029995,3.01625434471478,72
"{domestic eggs,root vegetables} => {whole milk}",0.00854092526690392,0.595744680851064,0.0143365531265887,2.33153558940319,84
"{domestic eggs,whole milk} => {root vegetables}",0.00854092526690392,0.284745762711864,0.0299949161159126,2.61238300025297,84
"{domestic eggs,soda} => {other vegetables}",0.00508388408744281,0.409836065573771,0.0124046771733604,2.11809653437626,50
"{domestic eggs,soda} => {whole milk}",0.00518556176919166,0.418032786885246,0.0124046771733604,1.63603360884059,51
"{domestic eggs,yogurt} => {other vegetables}",0.0057956278596848,0.404255319148936,0.0143365531265887,2.08925436880178,57
"{domestic eggs,other vegetables} => {yogurt}",0.0057956278596848,0.26027397260274,0.0222674123029995,1.86573944646352,57
"{domestic eggs,yogurt} => {whole milk}",0.00772750381291307,0.539007092198582,0.0143365531265887,2.1094845808886,76
"{domestic eggs,whole milk} => {yogurt}",0.00772750381291307,0.257627118644068,0.0299949161159126,1.84676582497406,76
"{domestic eggs,rolls/buns} => {other vegetables}",0.00589730554143366,0.376623376623377,0.0156583629893238,1.94644819185019,58
"{domestic eggs,other vegetables} => {rolls/buns}",0.00589730554143366,0.264840182648402,0.0222674123029995,1.43985804109841,58
"{domestic eggs,rolls/buns} => {whole milk}",0.00660904931367565,0.422077922077922,0.0156583629893238,1.65186484824368,65
"{domestic eggs,other vegetables} => {whole milk}",0.0123029994916116,0.552511415525114,0.0222674123029995,2.16233576270971,121
"{domestic eggs,whole milk} => {other vegetables}",0.0123029994916116,0.410169491525424,0.0299949161159126,2.11981973155677,121
"{bottled water,fruit/vegetable juice} => {soda}",0.00518556176919166,0.364285714285714,0.0142348754448399,2.08906705539359,51
"{fruit/vegetable juice,soda} => {bottled water}",0.00518556176919166,0.281767955801105,0.018403660396543,2.54939084204588,51
"{bottled water,fruit/vegetable juice} => {whole milk}",0.0057956278596848,0.407142857142857,0.0142348754448399,1.59341424592121,57
"{fruit/vegetable juice,tropical fruit} => {other vegetables}",0.00660904931367565,0.481481481481481,0.0137264870360956,2.48837118779315,65
"{fruit/vegetable juice,other vegetables} => {tropical fruit}",0.00660904931367565,0.314009661835749,0.0210472801220132,2.99252424821181,65
"{fruit/vegetable juice,tropical fruit} => {whole milk}",0.00599898322318251,0.437037037037037,0.0137264870360956,1.71040957391932,59
"{fruit/vegetable juice,root vegetables} => {other vegetables}",0.00660904931367565,0.550847457627119,0.011997966446365,2.84686534196674,65
"{fruit/vegetable juice,other vegetables} => {root vegetables}",0.00660904931367565,0.314009661835749,0.0210472801220132,2.88086289566659,65
"{fruit/vegetable juice,root vegetables} => {whole milk}",0.00650737163192679,0.542372881355932,0.011997966446365,2.12265709834285,64
"{fruit/vegetable juice,soda} => {yogurt}",0.00508388408744281,0.276243093922652,0.018403660396543,1.98021197429248,50
"{fruit/vegetable juice,yogurt} => {soda}",0.00508388408744281,0.271739130434783,0.0187086934417895,1.55834072759539,50
"{fruit/vegetable juice,soda} => {whole milk}",0.00610066090493137,0.331491712707182,0.018403660396543,1.29734221825513,60
"{fruit/vegetable juice,yogurt} => {other vegetables}",0.00823589222165735,0.440217391304348,0.0187086934417895,2.27511195138111,81
"{fruit/vegetable juice,other vegetables} => {yogurt}",0.00823589222165735,0.391304347826087,0.0210472801220132,2.8050133096717,81
"{fruit/vegetable juice,yogurt} => {whole milk}",0.00945602440264362,0.505434782608696,0.0187086934417895,1.97809434419281,93
"{fruit/vegetable juice,whole milk} => {yogurt}",0.00945602440264362,0.354961832061069,0.0266395526182003,2.54449680635613,93
"{fruit/vegetable juice,rolls/buns} => {whole milk}",0.00559227249618709,0.384615384615385,0.0145399084900864,1.50524962502678,55
"{fruit/vegetable juice,other vegetables} => {whole milk}",0.0104728012201322,0.497584541062802,0.0210472801220132,1.94737125402016,103
"{fruit/vegetable juice,whole milk} => {other vegetables}",0.0104728012201322,0.393129770992366,0.0266395526182003,2.03175580541772,103
"{pip fruit,whipped/sour cream} => {other vegetables}",0.00559227249618709,0.604395604395604,0.00925266903914591,3.12361049355269,55
"{pip fruit,whipped/sour cream} => {whole milk}",0.00599898322318251,0.648351648351648,0.00925266903914591,2.53742079647372,59
"{citrus fruit,whipped/sour cream} => {other vegetables}",0.00569395017793594,0.523364485981308,0.0108795119471276,2.7048290696932,56
"{citrus fruit,whipped/sour cream} => {whole milk}",0.00630401626842908,0.579439252336449,0.0108795119471276,2.26772186499362,62
"{sausage,whipped/sour cream} => {whole milk}",0.00508388408744281,0.561797752808989,0.00904931367564819,2.19867922756721,50
"{tropical fruit,whipped/sour cream} => {yogurt}",0.00620233858668022,0.448529411764706,0.0138281647178444,3.21522358943577,61
"{whipped/sour cream,yogurt} => {tropical fruit}",0.00620233858668022,0.299019607843137,0.0207422470767667,2.84966845265238,61
"{tropical fruit,whipped/sour cream} => {other vegetables}",0.00782918149466192,0.566176470588235,0.0138281647178444,2.92608806528392,77
"{other vegetables,whipped/sour cream} => {tropical fruit}",0.00782918149466192,0.27112676056338,0.0288764616166751,2.58384853695818,77
"{tropical fruit,whipped/sour cream} => {whole milk}",0.00793085917641078,0.573529411764706,0.0138281647178444,2.2445928232017,78
"{root vegetables,whipped/sour cream} => {yogurt}",0.00640569395017794,0.375,0.0170818505338078,2.68813775510204,63
"{whipped/sour cream,yogurt} => {root vegetables}",0.00640569395017794,0.308823529411765,0.0207422470767667,2.8332830333626,63
"{root vegetables,whipped/sour cream} => {other vegetables}",0.00854092526690392,0.5,0.0170818505338078,2.58407777193904,84
"{other vegetables,whipped/sour cream} => {root vegetables}",0.00854092526690392,0.295774647887324,0.0288764616166751,2.71356684885432,84
"{root vegetables,whipped/sour cream} => {whole milk}",0.00945602440264362,0.553571428571429,0.0170818505338078,2.16648428173498,93
"{whipped/sour cream,whole milk} => {root vegetables}",0.00945602440264362,0.293375394321767,0.0322318251143874,2.69155504025613,93
"{soda,whipped/sour cream} => {whole milk}",0.00549059481443823,0.473684210526316,0.0115912557193696,1.8538337487172,54
"{whipped/sour cream,yogurt} => {other vegetables}",0.0101677681748856,0.490196078431373,0.0207422470767667,2.5334095803324,100
"{other vegetables,whipped/sour cream} => {yogurt}",0.0101677681748856,0.352112676056338,0.0288764616166751,2.52407300948548,100
"{whipped/sour cream,yogurt} => {whole milk}",0.0108795119471276,0.524509803921569,0.0207422470767666,2.05274728275711,107
"{whipped/sour cream,whole milk} => {yogurt}",0.0108795119471276,0.337539432176656,0.0322318251143874,2.4196066439194,107
"{rolls/buns,whipped/sour cream} => {other vegetables}",0.0067107269954245,0.458333333333333,0.0146415861718353,2.36873795761079,66
"{rolls/buns,whipped/sour cream} => {whole milk}",0.00782918149466192,0.534722222222222,0.0146415861718353,2.09271510368307,77
"{other vegetables,whipped/sour cream} => {whole milk}",0.0146415861718353,0.507042253521127,0.0288764616166751,1.98438542116207,144
"{whipped/sour cream,whole milk} => {other vegetables}",0.0146415861718353,0.454258675078864,0.0322318251143874,2.34767948996355,144
"{pastry,pip fruit} => {whole milk}",0.00508388408744281,0.476190476190476,0.0106761565836299,1.8636423928903,50
"{citrus fruit,pip fruit} => {tropical fruit}",0.00559227249618709,0.404411764705882,0.0138281647178444,3.85405979252166,55
"{pip fruit,tropical fruit} => {citrus fruit}",0.00559227249618709,0.27363184079602,0.0204372140315201,3.30610461207476,55
"{citrus fruit,tropical fruit} => {pip fruit}",0.00559227249618709,0.280612244897959,0.0199288256227758,3.70943740399386,55
"{citrus fruit,pip fruit} => {other vegetables}",0.00589730554143366,0.426470588235294,0.0138281647178444,2.20406633488918,58
"{citrus fruit,pip fruit} => {whole milk}",0.00518556176919166,0.375,0.0138281647178444,1.46761838440111,51
"{pip fruit,sausage} => {whole milk}",0.00559227249618709,0.518867924528302,0.0107778342653787,2.0306669469701,55
"{pip fruit,tropical fruit} => {root vegetables}",0.00528723945094052,0.258706467661692,0.0204372140315201,2.37348704239994,52
"{pip fruit,root vegetables} => {tropical fruit}",0.00528723945094052,0.339869281045752,0.015556685307575,3.23896742159396,52
"{root vegetables,tropical fruit} => {pip fruit}",0.00528723945094052,0.251207729468599,0.0210472801220132,3.32073658511246,52
"{pip fruit,tropical fruit} => {yogurt}",0.00640569395017794,0.313432835820896,0.0204372140315201,2.24680170575693,63
"{pip fruit,yogurt} => {tropical fruit}",0.00640569395017794,0.355932203389831,0.0179969496695475,3.39204769412692,63
"{pip fruit,tropical fruit} => {other vegetables}",0.00945602440264362,0.462686567164179,0.0204372140315201,2.39123614716747,93
"{other vegetables,pip fruit} => {tropical fruit}",0.00945602440264362,0.361867704280156,0.026131164209456,3.44861324766989,93
"{other vegetables,tropical fruit} => {pip fruit}",0.00945602440264362,0.263456090651558,0.0358922216573462,3.48264872521246,93
"{pip fruit,tropical fruit} => {whole milk}",0.00843924758515506,0.412935323383085,0.0204372140315201,1.61608392577502,83
"{pip fruit,whole milk} => {tropical fruit}",0.00843924758515506,0.280405405405405,0.0300965937976614,2.67227438194008,83
"{pip fruit,root vegetables} => {yogurt}",0.00528723945094052,0.339869281045752,0.015556685307575,2.43630785647592,52
"{pip fruit,yogurt} => {root vegetables}",0.00528723945094052,0.293785310734463,0.0179969496695475,2.6953157939118,52
"{pip fruit,root vegetables} => {other vegetables}",0.00813421453990849,0.522875816993464,0.015556685307575,2.70230355235456,80
"{other vegetables,pip fruit} => {root vegetables}",0.00813421453990849,0.311284046692607,0.026131164209456,2.85585690225913,80
"{pip fruit,root vegetables} => {whole milk}",0.00894763599389934,0.57516339869281,0.015556685307575,2.25098767454986,88
"{pip fruit,whole milk} => {root vegetables}",0.00894763599389934,0.297297297297297,0.0300965937976614,2.72753630496168,88
"{pip fruit,yogurt} => {other vegetables}",0.00813421453990849,0.451977401129944,0.0179969496695475,2.33588951135733,80
"{other vegetables,pip fruit} => {yogurt}",0.00813421453990849,0.311284046692607,0.026131164209456,2.23139839593425,80
"{pip fruit,yogurt} => {whole milk}",0.00955770208439248,0.531073446327684,0.0179969496695475,2.07843507546071,94
"{pip fruit,whole milk} => {yogurt}",0.00955770208439248,0.317567567567568,0.0300965937976614,2.27644098179812,94
"{pip fruit,rolls/buns} => {other vegetables}",0.00508388408744281,0.364963503649635,0.0139298423995933,1.88618815470003,50
"{pip fruit,rolls/buns} => {whole milk}",0.00620233858668022,0.445255474452555,0.0139298423995933,1.74257365349816,61
"{other vegetables,pip fruit} => {whole milk}",0.0135231316725979,0.517509727626459,0.026131164209456,2.02535144098935,133
"{pip fruit,whole milk} => {other vegetables}",0.0135231316725979,0.449324324324324,0.0300965937976614,2.32217799775603,133
"{pastry,sausage} => {whole milk}",0.00569395017793594,0.455284552845528,0.0125063548551093,1.78182394637317,56
"{pastry,tropical fruit} => {other vegetables}",0.00508388408744281,0.384615384615385,0.0132180986273513,1.9877521322608,50
"{pastry,tropical fruit} => {whole milk}",0.0067107269954245,0.507692307692308,0.0132180986273513,1.98692950503535,66
"{pastry,root vegetables} => {other vegetables}",0.00589730554143366,0.537037037037037,0.0109811896288765,2.77549094023083,58
"{other vegetables,pastry} => {root vegetables}",0.00589730554143366,0.261261261261261,0.0225724453482461,2.3969258437542,58
"{pastry,root vegetables} => {whole milk}",0.00569395017793594,0.518518518518518,0.0109811896288765,2.02929949448055,56
"{pastry,soda} => {rolls/buns}",0.00538891713268937,0.256038647342995,0.0210472801220132,1.39200668690899,53
"{pastry,rolls/buns} => {soda}",0.00538891713268937,0.257281553398058,0.0209456024402644,1.47543094907866,53
"{pastry,soda} => {other vegetables}",0.00549059481443823,0.260869565217391,0.0210472801220132,1.34821448970733,54
"{pastry,soda} => {whole milk}",0.00823589222165735,0.391304347826087,0.0210472801220132,1.53142787937508,81
"{pastry,yogurt} => {rolls/buns}",0.0057956278596848,0.327586206896552,0.017691916624301,1.78098968757744,57
"{pastry,rolls/buns} => {yogurt}",0.0057956278596848,0.276699029126214,0.0209456024402644,1.98348028531801,57
"{pastry,yogurt} => {other vegetables}",0.00660904931367565,0.373563218390805,0.017691916624301,1.93063281811538,65
"{other vegetables,pastry} => {yogurt}",0.00660904931367565,0.292792792792793,0.0225724453482461,2.09884629527487,65
"{pastry,yogurt} => {whole milk}",0.00915099135739705,0.517241379310345,0.017691916624301,2.02430121986361,90
"{pastry,whole milk} => {yogurt}",0.00915099135739705,0.275229357798165,0.033248601931876,1.9729451413593,90
"{pastry,rolls/buns} => {other vegetables}",0.00610066090493137,0.29126213592233,0.0209456024402644,1.50528802248876,60
"{other vegetables,pastry} => {rolls/buns}",0.00610066090493137,0.27027027027027,0.0225724453482461,1.46937982758878,60
"{pastry,rolls/buns} => {whole milk}",0.00854092526690392,0.407766990291262,0.0209456024402644,1.59585688400898,84
"{pastry,whole milk} => {rolls/buns}",0.00854092526690392,0.256880733944954,0.033248601931876,1.39658486365319,84
"{other vegetables,pastry} => {whole milk}",0.010574478901881,0.468468468468468,0.0225724453482461,1.83342116489749,104
"{pastry,whole milk} => {other vegetables}",0.010574478901881,0.318042813455657,0.033248601931876,1.64369472955144,104
"{bottled water,citrus fruit} => {other vegetables}",0.00508388408744281,0.37593984962406,0.0135231316725979,1.94291561799928,50
"{bottled water,citrus fruit} => {whole milk}",0.00589730554143366,0.43609022556391,0.0135231316725979,1.70670408612059,58
"{citrus fruit,tropical fruit} => {root vegetables}",0.00569395017793594,0.285714285714286,0.0199288256227758,2.62126865671642,56
"{citrus fruit,root vegetables} => {tropical fruit}",0.00569395017793594,0.32183908045977,0.017691916624301,3.06713891116457,56
"{root vegetables,tropical fruit} => {citrus fruit}",0.00569395017793594,0.270531400966184,0.0210472801220132,3.26864413820936,56
"{citrus fruit,tropical fruit} => {yogurt}",0.00630401626842908,0.316326530612245,0.0199288256227758,2.26754477301125,62
"{citrus fruit,yogurt} => {tropical fruit}",0.00630401626842908,0.291079812206573,0.0216573462125064,2.7740018924919,62
"{citrus fruit,tropical fruit} => {other vegetables}",0.0090493136756482,0.454081632653061,0.0199288256227758,2.34676450716913,89
"{citrus fruit,other vegetables} => {tropical fruit}",0.0090493136756482,0.313380281690141,0.0288764616166751,2.98652623102959,89
"{other vegetables,tropical fruit} => {citrus fruit}",0.0090493136756482,0.252124645892351,0.0358922216573462,3.04624802500157,89
"{citrus fruit,tropical fruit} => {whole milk}",0.0090493136756482,0.454081632653061,0.0199288256227758,1.77711613893468,89
"{citrus fruit,whole milk} => {tropical fruit}",0.0090493136756482,0.296666666666667,0.0305033045246568,2.82724483204134,89
"{citrus fruit,root vegetables} => {other vegetables}",0.0103711235383833,0.586206896551724,0.017691916624301,3.02960842227336,102
"{citrus fruit,other vegetables} => {root vegetables}",0.0103711235383833,0.359154929577465,0.0288764616166751,3.2950454593231,102
"{citrus fruit,root vegetables} => {whole milk}",0.00915099135739705,0.517241379310345,0.017691916624301,2.02430121986361,90
"{citrus fruit,whole milk} => {root vegetables}",0.00915099135739705,0.3,0.0305033045246568,2.75233208955224,90
"{citrus fruit,yogurt} => {rolls/buns}",0.0057956278596848,0.267605633802817,0.0216573462125064,1.45489298421819,57
"{citrus fruit,rolls/buns} => {yogurt}",0.0057956278596848,0.345454545454545,0.0167768174885613,2.47634508348794,57
"{citrus fruit,yogurt} => {other vegetables}",0.00762582613116421,0.352112676056338,0.0216573462125064,1.81977307883031,75
"{citrus fruit,other vegetables} => {yogurt}",0.00762582613116421,0.264084507042254,0.0288764616166751,1.89305475711411,75
"{citrus fruit,yogurt} => {whole milk}",0.0102694458566345,0.474178403755869,0.0216573462125064,1.85576784756823,101
"{citrus fruit,whole milk} => {yogurt}",0.0102694458566345,0.336666666666667,0.0305033045246568,2.41335034013605,101
"{citrus fruit,rolls/buns} => {other vegetables}",0.00599898322318251,0.357575757575758,0.0167768174885613,1.84800713387156,59
"{citrus fruit,rolls/buns} => {whole milk}",0.00721911540416879,0.43030303030303,0.0167768174885613,1.68405503502997,71
"{citrus fruit,other vegetables} => {whole milk}",0.0130147432638536,0.450704225352113,0.0288764616166751,1.76389815214406,128
"{citrus fruit,whole milk} => {other vegetables}",0.0130147432638536,0.426666666666667,0.0305033045246568,2.20507969872132,128
"{sausage,shopping bags} => {soda}",0.00569395017793594,0.363636363636364,0.0156583629893238,2.08534322820037,56
"{sausage,shopping bags} => {rolls/buns}",0.00599898322318251,0.383116883116883,0.0156583629893238,2.08289361274436,59
"{rolls/buns,shopping bags} => {sausage}",0.00599898322318251,0.307291666666667,0.0195221148957804,3.27079387626263,59
"{sausage,shopping bags} => {other vegetables}",0.00538891713268937,0.344155844155844,0.0156583629893238,1.77865093393207,53
"{root vegetables,shopping bags} => {other vegetables}",0.00660904931367565,0.515873015873016,0.0128113879003559,2.66611198692124,65
"{other vegetables,shopping bags} => {root vegetables}",0.00660904931367565,0.285087719298246,0.0231825114387392,2.61552026053941,65
"{root vegetables,shopping bags} => {whole milk}",0.00528723945094052,0.412698412698413,0.0128113879003559,1.61515674050493,52
"{shopping bags,soda} => {rolls/buns}",0.00630401626842908,0.256198347107438,0.0246059989832232,1.39287492747466,62
"{rolls/buns,shopping bags} => {soda}",0.00630401626842908,0.322916666666667,0.0195221148957804,1.85182823129252,62
"{shopping bags,soda} => {whole milk}",0.00681240467717336,0.276859504132231,0.0246059989832232,1.08353092842837,67
"{shopping bags,whole milk} => {soda}",0.00681240467717336,0.278008298755187,0.0245043213014743,1.59429248877974,67
"{shopping bags,yogurt} => {other vegetables}",0.00538891713268937,0.353333333333333,0.0152516522623284,1.82608162550359,53
"{shopping bags,yogurt} => {whole milk}",0.00528723945094052,0.346666666666667,0.0152516522623284,1.35673166202414,52
"{rolls/buns,shopping bags} => {other vegetables}",0.00528723945094052,0.270833333333333,0.0195221148957804,1.39970879313365,52
"{rolls/buns,shopping bags} => {whole milk}",0.00528723945094052,0.270833333333333,0.0195221148957804,1.05994661095636,52
"{other vegetables,shopping bags} => {whole milk}",0.00762582613116421,0.328947368421053,0.0231825114387392,1.28738454772028,75
"{shopping bags,whole milk} => {other vegetables}",0.00762582613116421,0.311203319502075,0.0245043213014743,1.60834716095791,75
"{bottled water,sausage} => {other vegetables}",0.00508388408744281,0.423728813559322,0.011997966446365,2.18989641689749,50
"{sausage,tropical fruit} => {other vegetables}",0.00599898322318251,0.430656934306569,0.0139298423995933,2.22570202254604,59
"{sausage,tropical fruit} => {whole milk}",0.00721911540416879,0.518248175182482,0.0139298423995933,2.02824146554704,71
"{root vegetables,sausage} => {yogurt}",0.00518556176919166,0.346938775510204,0.0149466192170819,2.48698458975427,51
"{sausage,yogurt} => {root vegetables}",0.00518556176919166,0.264248704663212,0.0196237925775292,2.42433396489057,51
